jahr;Hid;pid;ln;pkzqu;lnpkzqu;hgew;alter;sex;rl070;K001010;K001020;K001030;K001060;K001070;K001080;K002010;K002020;K002030;K002060;K002070;K002080;K003000;K004000;K005000;K006000;K007000;K008000;K008010;K009000;K009010;K013010;K013020;K013030;K013040;K013050;k011000nu;k012000nu;K015000
2019;5953200;595320002;4517;3;451703;778,39895;14;1; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;4;34;2;-3;1;3;1;1;1;1;1;-3
2019;5953400;595340002;5454;2;545402;82,44059;12;1; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;5;30;2;-3;1;1;1;1;1;1;1;-3
2019;5954900;595490003;8911;3;891103;448,57651;11;2;448,91716;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;4;31;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5954900;595490004;8911;4;891104;448,57651;10;1;455,21878;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;1;24;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5954900;595490005;8911;5;891105;448,57651;7;1;390,06612;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;21;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5955000;595500003;5772;3;577203;442,08259;10;1;448,62871;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;1;24;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5955000;595500004;5772;4;577204;442,08259;6;1;433,76709;-3;1;-3;2;2;2;-3;10;-3;-3;-3;-3;-3;-3;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5955000;595500005;5772;5;577205;442,08259;6;1;433,76709;-3;1;-3;2;2;2;-3;10;-3;-3;-3;-3;-3;-3;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5955900;595590003;4113;3;411303;330,87758;12;1;331,12885;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;2;33;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5955900;595590004;4113;4;411304;330,87758;9;2;303,89108;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;24;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5959200;595920003;5762;3;576203;683,3722;14;1; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;7;37;2;-3;1;3;1;1;1;1;1;-3
2019;5961700;596170004;9267;4;926704;752,60875;12;1; ;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;4;25;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;6;6;2017
2019;5962100;596210002;4326;2;432602;315,85939;15;2; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;4;25;2;-3;1;1;1;1;1;1;1;-3
2019;5962100;596210003;4326;3;432603;315,85939;10;1;340,25529;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;2;24;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5962600;596260003;592;3;59203;833,35858;13;1; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;5;30;1;12;1;1;1;1;1;1;1;-3
2019;5962600;596260004;592;4;59204;833,35858;5;1;931,95864;-3;1;-3;2;2;2;-3;20;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5962600;596260005;592;5;59205;833,35858;1;1;942,89756;2;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5963900;596390003;5148;3;514803;533,46492;7;2;523,43054;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;23;1;9;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5967100;596710004;7665;4;766504;787,0738;10;2;798,72837;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;1;25;1;12;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5968000;596800003;7364;3;736403;397,30616;1;1;366,29529;1;2;-3;2;2;1;22;-3;-3;-3;-3;-2;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;5968400;596840003;3913;3;391303;526,48046;8;2;457,80861;-3;-3;2;2;2;1;-3;-3;-3;-3;-3;5;1;25;1;13;-3;-3;-3;-3;-3;1;-1;1;1;1;1;1;-3
2019;5968400;596840004;3913;4;391304;526,48046;6;1;562,70324;-3;2;2;2;2;1;-3;-3;-3;-3;-3;5;1;23;1;15;-3;-3;-3;-3;-3;1;-1;1;1;1;1;1;-3
2019;5968400;596840005;3913;5;391305;526,48046;4;1;615,81018;-3;1;-3;2;2;1;-3;5;-3;-3;-3;1;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;-1;1;1;1;1;1;-3
2019;5969100;596910003;5312;3;531203;493,67291;9;2;500,98296;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;25;1;7;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5970400;597040003;4197;3;419703;450,52765;2;2;415,36269;1;2;-3;2;2;1;30;-3;-3;-3;-3;10;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;5970400;597040004;4197;4;419704;450,52765;0;2;539,05402;2;-3;-3;2;2;1;-3;-3;-3;-3;-3;1;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;5970500;597050003;6176;3;617603;854,54414;11;2;920,54623;-3;-3;-3;2;2;1;-3;-3;-3;-3;-3;-2;5;30;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5970500;597050004;6176;4;617604;854,54414;7;2;743,08108;-3;-3;2;2;2;1;-3;-3;-3;-3;-3;-2;1;20;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5970500;597050005;6176;5;617605;854,54414;0;2;1022,45767;2;-3;-3;2;2;1;-3;-3;-3;-3;-3;-2;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5970800;597080002;8508;2;850802;294,77829;8;1;256,32868;-3;-3;2;2;2;1;-3;-3;-3;-3;-3;3;1;22;1;16;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5970800;597080003;8508;3;850803;294,77829;0;1;352,70071;2;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5972500;597250003;1400;3;140003;482,51196;4;1;564,3814;-3;1;-3;2;2;1;-3;18;-3;-3;-3;3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;1;1;-3;1;1;-3
2019;5972500;597250004;1400;4;140004;482,51196;0;2;577,32308;2;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;1;1;-3;1;1;-3
2019;5975300;597530003;2488;3;248803;503,68426;6;2;538,33862;-3;1;2;2;2;1;-3;20;-3;-3;-3;3;-3;-3;2;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;5975300;597530004;2488;4;248804;503,68426;2;2;368,1401;2;1;-3;2;2;1;-3;20;-3;-3;-3;3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;5975500;597550003;3767;3;376703;530,35276;0;2;634,56435;2;-3;-3;2;2;1;-3;-3;-3;-3;-3;6;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;-3
2019;5977100;597710003;868;3;86803;432,14828;15;2; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;7;36;2;-3;1;1;1;1;1;1;1;-3
2019;5978000;597800003;8382;3;838203;498,62619;14;2; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;5;35;2;-3;1;1;3;1;1;1;1;-3
2019;5978200;597820001;5097;6;509706;698,94232;1;1;644,38789;2;2;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;1;1;1;1;1;-3
2019;5978200;597820002;5097;5;509705;698,94232;8;1;607,77529;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;21;2;-3;-3;-3;-3;-3;-3;1;3;1;1;1;1;1;-3
2019;5978200;597820003;5097;4;509704;698,94232;13;2; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;4;32;2;-3;1;3;1;1;1;1;1;-3
2019;5978200;597820004;5097;3;509703;698,94232;15;2; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;4;32;2;-3;1;3;1;1;1;1;1;-3
2019;5982000;598200002;649;2;64902;112,49597;9;1;103,32076;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;25;1;20;-3;-3;-3;-3;-3;1;1;1;3;1;1;1;-3
2019;5982000;598200003;649;3;64903;112,49597;7;1;110,37994;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;20;1;25;-3;-3;-3;-3;-3;1;1;1;3;1;1;1;-3
2019;5982200;598220003;1222;5;122205;416,66995;9;1;422,83977;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;25;1;15;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5982200;598220004;1222;4;122204;416,66995;11;1;416,98637;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;2;33;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5982200;598220005;1222;3;122203;416,66995;13;1; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;40;2;-3;1;1;1;1;1;1;1;-3
2019;5982200;598220006;1222;6;122206;416,66995;8;1;362,32131;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;22;1;20;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5983100;598310003;7213;3;721303;243,04128;12;1; ;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;4;30;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5983100;598310004;7213;4;721304;243,04128;11;1;261,81297;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;4;32;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5984200;598420006;7148;6;714806;732,21809;14;2; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;6;32;2;-3;1;2;1;2;-3;1;1;-3
2019;5984200;598420007;7148;7;714807;732,21809;12;2;732,77415;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;2;32;1;6;-3;-3;-3;-3;-3;1;2;1;2;-3;1;1;-3
2019;5984200;598420008;7148;8;714808;732,21809;9;2;743,06038;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;22;2;-3;-3;-3;-3;-3;-3;1;2;1;2;-3;1;1;-3
2019;5985000;598500003;8505;3;850503;367,49448;3;1;268,59972;2;2;-3;2;2;1;-3;-3;-3;-3;-3;25;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;1;1;-3;1;1;-3
2019;5986200;598620002;101;2;10102;114,95212;6;1;112,78989;-3;1;-3;2;2;1;-3;12;-3;-3;-3;8;-3;-3;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5986800;598680004;5341;4;534104;720,85575;14;1; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;7;36;2;-3;1;1;1;1;1;1;1;-3
2019;5987100;598710003;1538;3;153803;424,18767;0;2;479,94409;2;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;-3
2019;5991100;599110003;445;3;44503;390,9155;4;1;457,24346;-3;1;-3;2;2;1;-3;12;-3;-3;-3;4;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;1;1;-3;1;1;-3
2019;5991100;599110004;445;4;44504;390,9155;1;2;442,29853;2;-3;-3;2;2;1;-3;-3;-3;-3;-3;4;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;1;1;-3;1;1;-3
2019;5992800;599280003;4521;3;452103;320,97824;1;1;295,92498;2;2;-3;2;2;1;-3;-3;-3;-3;-3;12;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;5994200;599420002;1054;2;105402;188,04779;9;1;190,8323;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;21;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5994200;599420003;1054;3;105403;188,04779;7;1;184,51064;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;21;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5994200;599420004;1054;4;105404;188,04779;5;2;200,9858;-3;1;-3;2;2;2;-3;24;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5994600;599460003;5531;3;553103;376,97178;8;1;346,22582;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;25;1;11;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5999000;599900003;6898;3;689803;214,17865;2;1;197,4614;2;2;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;3;-3;1;1;-3
2019;5999000;599900004;6898;4;689804;214,17865;0;1;242,33089;2;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;3;-3;1;1;-3
2019;6000500;600050003;2821;3;282103;233,40008;2;1;215,18254;2;2;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;1;3;-3;1;1;-3
2019;6000500;600050004;2821;4;282104;233,40008;0;1;279,262;2;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;1;3;-3;1;1;-3
2019;6000600;600060003;4772;3;477203;298,4194;15;2; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;6;37;2;-3;1;1;1;1;1;1;1;-3
2019;6000600;600060004;4772;4;477204;298,4194;13;1; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;5;30;2;-3;1;1;1;1;1;1;1;-3
2019;6000900;600090003;3541;3;354103;355,08862;0;1;401,76246;2;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;-3
2019;6003000;600300002;3011;2;301102;119,05189;13;2; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;4;30;2;-3;2;1;1;1;1;1;1;-3
2019;6003000;600300003;3011;3;301103;119,05189;10;1;120,81475;-3;-3;-3;2;2;1;-3;-3;-3;-3;-3;5;4;27;1;12;-3;-3;-3;-3;-3;2;1;1;1;1;1;1;-3
2019;6003500;600350003;3164;3;316403;785,32246;10;2;845,9781;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;5;30;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;-2;-2;-3
2019;6003800;600380003;8876;3;887603;773,5657;2;2;565,39498;1;2;-3;2;1;2;32;-3;-3;-3;4;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;2;2;-3
2019;6004300;600430002;3903;3;390303;355,04459;2;1;327,33235;2;1;-3;2;2;2;-3;28;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;1;1;-3;1;1;-3
2019;6005800;600580003;6812;3;681203;679,0604;0;2;812,49227;2;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;-3
2019;6006000;600600003;2469;3;246903;467,23354;7;2;458,44495;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;23;1;25;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;6006000;600600004;2469;4;246904;467,23354;4;2;546,51063;-3;1;-3;2;2;2;-3;36;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;6006400;600640003;7053;3;705303;464,33889;3;1;543,12483;-3;1;-3;2;2;1;-3;20;-3;-3;-3;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;6006400;600640004;7053;4;705304;464,33889;0;2;525,37289;2;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;6006500;600650003;4761;3;476103;302,03334;6;1;322,81376;-3;1;2;2;2;2;-3;30;-3;-3;-3;-3;-3;-3;2;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;6006500;600650004;4761;4;476104;302,03334;4;1;353,28036;-3;1;-3;2;2;2;-3;30;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;6007400;600740002;539;2;53902;117,85267;2;1;108,65393;1;2;-3;2;2;1;24;-3;-3;-3;-3;12;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;2;-3
2019;6008000;600800003;8125;3;812503;541,59477;0;1;648,01536;2;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;-3
2019;6009200;600920003;2300;3;230003;375,06702;2;1;345,79198;1;2;-3;2;2;1;20;-3;-3;-3;-3;6;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;6010100;601010003;3309;3;330903;482,03004;5;1;539,06215;-3;1;-3;2;2;2;-3;34;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;6011100;601110003;5622;3;562203;554,50796;6;1;544,07775;-3;1;-3;2;2;2;-3;18;-3;-3;-3;-3;-3;-3;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;3;3;2012
2019;6011100;601110004;5622;4;562204;554,50796;1;2;511,22704;2;2;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;1;3;3;-3
2019;6011800;601180003;5922;3;592203;365,78369;5;1;409,06193;-3;1;-3;2;2;1;-3;25;-3;-3;-3;6;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;6014600;601460004;849;4;84904;721,9605;6;1;708,38054;-3;1;-3;2;2;2;-3;40;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;1;3;3;-3
2019;6015000;601500003;380;3;38003;569,35789;0;2;644,19588;2;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;-3
2019;6015400;601540003;7872;3;787203;222,46639;5;1;237,77246;-3;1;-3;2;2;2;-3;28;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;6015900;601590003;7596;3;759603;568,68718;5;1;635,97225;-3;1;-3;2;2;2;-3;40;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;6;6;-3
2019;6015900;601590004;7596;4;759604;568,68718;3;2;415,65038;2;1;-3;2;2;2;-3;40;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;6;6;-3
2019;6016500;601650003;1432;3;143203;665,85826;7;2;653,33358;-3;-3;2;2;2;1;-3;-3;-3;-3;-3;-2;1;20;2;-3;-3;-3;-3;-3;-3;1;1;1;1;2;6;6;2018
2019;6016600;601660003;1183;3;118303;528,6766;2;1;487,41189;1;2;-3;2;2;1;25;-3;-3;-3;-3;12;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;1;3;-3;1;1;-3
2019;6016800;601680003;4436;3;443603;565,73485;2;2;521,57764;2;2;-3;2;1;2;-3;-3;-3;-3;7;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;1;1;-3;1;1;-3
2019;6017100;601710003;5170;3;517003;198,73885;9;1;182,52964;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;25;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;6017100;601710004;5170;4;517004;198,73885;2;1;145,25715;2;2;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;6017500;601750003;7758;3;775803;303,65967;13;1; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;4;28;2;-3;1;3;1;1;1;1;1;-3
2019;6017500;601750004;7758;4;775804;303,65967;11;1;327,11332;-3;-3;-3;2;2;1;-3;-3;-3;-3;-3;2;5;28;2;-3;-3;-3;-3;-3;-3;1;3;1;1;1;1;1;-3
2019;6017700;601770003;7137;3;713703;497,27299;0;2;594,98458;2;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;-3
2019;6020100;602010003;7702;3;770203;313,54159;1;1;354,75437;2;-3;-3;2;2;1;-3;-3;-3;-3;-3;5;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;6021300;602130003;5347;5;534705;470,40738;2;2;343,81821;2;2;-3;2;2;1;-3;-3;-3;-3;-3;1;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;1;1;1;1;1;-3
2019;6021300;602130004;5347;4;534704;470,40738;5;1;502,77223;-3;1;-3;2;2;1;-3;40;-3;-3;-3;1;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;1;1;1;1;1;-3
2019;6021300;602130005;5347;3;534703;470,40738;7;1;461,55909;-3;-3;2;2;2;1;-3;-3;-3;-3;-3;1;1;21;2;-3;-3;-3;-3;-3;-3;1;3;1;1;1;1;1;-3
2019;6022100;602210003;5114;3;511403;505,94143;3;1;369,78986;1;2;-3;2;2;1;9;-3;-3;-3;-3;8;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;6022100;602210004;5114;4;511404;505,94143;0;2;572,44379;2;-3;-3;2;2;1;-3;-3;-3;-3;-3;14;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;6025400;602540002;7866;2;786602;601,876;15;2; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;7;34;2;-3;1;1;1;1;1;2;2;2005
2019;6025400;602540003;7866;3;786603;601,876;13;1; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;5;33;2;-3;1;1;1;1;1;2;2;-3
2019;6025500;602550003;6672;3;667203;1455,28748;15;1; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;4;33;2;-3;1;3;1;1;1;1;1;-3
2019;6025500;602550004;6672;4;667204;1455,28748;10;1;1567,68896;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;4;29;2;-3;-3;-3;-3;-3;-3;1;3;1;1;1;1;1;-3
2019;6025500;602550005;6672;5;667205;1455,28748;7;1;1265,46605;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;22;2;-3;-3;-3;-3;-3;-3;1;3;1;1;1;1;1;-3
2019;6026900;602690003;8886;3;888603;489,91816;6;2;523,62538;-3;1;2;2;2;1;-3;30;-3;-3;-3;10;-3;-3;2;-3;-3;-3;-3;-3;-3;1;3;1;1;-3;1;1;-3
2019;6027100;602710003;3061;3;306103;342,17696;13;2; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;5;35;2;-3;1;1;1;1;1;1;1;-3
2019;6027300;602730003;5;3;503;340,99741;8;2;296,51917;-3;-3;2;2;2;1;-3;-3;-3;-3;-3;4;1;23;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;6027300;602730004;5;4;504;340,99741;4;2;381,34302;-3;1;-3;2;2;1;-3;20;-3;-3;-3;4;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;6028100;602810002;2837;2;283702;127,52301;1;1;117,56948;1;2;-3;2;2;2;40;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;3;3;1;1;-3;1;2;-3
2019;6029500;602950003;4261;3;426103;595,59193;5;1;636,56969;-3;1;-3;2;2;2;-3;25;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;6;6;-3
2019;6029500;602950004;4261;4;426104;595,59193;3;2;435,31491;2;2;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;6;6;-3
2019;6031300;603130002;5320;2;532002;151,54882;2;1;139,72001;1;2;-3;2;2;2;40;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;6032300;603230003;2766;4;276604;1183,19723;14;2; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;30;2;-3;1;1;1;1;1;1;1;-3
2019;6032300;603230004;2766;5;276605;1183,19723;11;1;1184,09577;-3;-3;-3;2;2;1;-3;-3;-3;-3;-3;2;2;32;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;6034900;603490001;3032;3;303203;362,70004;11;1;362,97548;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;5;33;1;18;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;6034900;603490002;3032;4;303204;362,70004;9;1;333,11809;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;25;1;15;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;6035300;603530003;6943;3;694303;1339,58787;2;1;1235,02925;2;2;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;-2;1;-2;-3;1;-1;-3
2019;6035300;603530004;6943;4;694304;1339,58787;0;2;1602,81001;2;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;-2;1;-2;-3;1;1;-3
