"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","CONTCODE","CONT_ODE","CONTMO","CONTMO_","CONTEXPX","CONT_XPX"
"20192","04009393","12","0","1","170","D","02","D","100","D"
"20192","04009393","13","0","1","150","D","13","D","800","D"
"20192","04009393","14","0","1","160","D","03","D","20","D"
"20192","04009523","5","0","1","170","D","03","D","100","D"
"20192","04009723","2","0","1","150","D","03","D","1000","D"
"20192","04009723","3","0","1","150","D","01","D","400","D"
"20192","04009723","4","0","1","150","D","02","D","400","D"
"20192","04009803","5","0","1","150","D","13","D","250","D"
"20192","04009813","2","0","1","170","D","01","D","20","D"
"20192","04009813","3","0","1","160","D","01","D","40","D"
"20192","04009943","5","0","1","160","D","13","D","10","D"
"20192","04010053","2","0","1","150","D","13","D","300","D"
"20192","04010123","4","0","1","170","D","02","D","5000","D"
"20192","04010183","5","0","1","150","D","13","D","400","D"
"20192","04010183","6","0","1","160","D","02","D","150","D"
"20192","04010273","1","0","1","150","D","13","D","100","D"
"20192","04010293","4","0","2","100","D","01","D","9000","D"
"20192","04010383","1","0","1","150","D","13","D","205","F"
"20192","04010413","3","0","1","160","D","01","D","1000","D"
"20192","04010553","6","0","1","160","D","13","D","400","D"
"20192","04010553","7","0","1","160","D","03","D","50","D"
"20192","04010563","1","0","1","160","D","03","D","100","D"
"20192","04010563","2","0","1","160","D","13","D","10","D"
"20192","04010623","2","0","1","170","D","01","D","250","D"
"20192","04010633","7","0","1","170","D","03","D","20","D"
"20192","04010633","8","0","1","130","D","01","D","200","D"
"20192","04010653","2","0","1","170","D","02","D","50","D"
"20192","04010653","3","0","1","170","D","03","D","100","D"
"20192","04010653","4","0","1","160","D","13","D","50","D"
"20192","04010693","2","0","1","170","D","03","D","1500","D"
"20192","04010713","3","0","1","150","D","13","D","1200","D"
"20192","04010753","2","0","1","160","D","01","D","25","D"
"20192","04010783","1","0","1","110","D","01","D","400","D"
"20192","04010783","2","0","1","110","D","02","D","400","D"
"20192","04010783","3","0","1","110","D","03","D","400","D"
"20192","04010803","5","0","1","170","D","03","D","50","D"
"20192","04010823","6","0","1","170","D","02","D","50","D"
"20192","04010823","7","0","1","170","D","03","D","25","D"
"20192","04010823","8","0","1","150","D","13","D","1650","D"
"20192","04010823","9","0","1","150","D","13","D","50","D"
"20192","04010823","10","0","1","150","D","03","D","25","D"
"20192","04010823","11","0","1","160","D","13","D","40","D"
"20192","04010823","12","0","1","160","D","13","D","5","D"
"20192","04010833","2","0","1","150","D","13","D","500","D"
"20192","04010833","3","0","1","160","D","13","D","30","D"
"20192","04010853","3","0","1","150","D","13","D","140","D"
"20192","04010863","1","0","1","150","D","13","D","400","D"
"20192","04010863","2","0","1","160","D","13","D","20","D"
"20192","04010913","1","0","1","130","D","13","D","242","D"
"20192","04010913","2","0","1","150","D","13","D","2300","D"
"20192","04010923","3","0","1","170","D","02","D","50","D"
"20192","04010923","4","0","1","170","D","03","D","50","D"
"20192","04011023","2","0","1","150","D","13","D","100","D"
"20192","04011063","10","0","1","160","D","03","D","150","D"
"20192","04011073","2","0","1","150","D","13","D","40","D"
"20192","04011113","5","0","1","160","D","03","D","31","D"
"20192","04011163","2","0","1","100","D","13","D","100","D"
"20192","04011163","3","0","1","150","D","13","D","40","D"
"20192","04011203","1","0","1","160","D","13","D","80","D"
"20192","04011213","5","0","1","170","D","03","D","28000","D"
"20192","04011213","6","0","1","160","D","02","D","2000","D"
"20192","04011253","6","0","1","150","D","13","D","10","D"
"20192","04011303","2","0","1","150","D","13","D","25","D"
"20192","04011333","1","0","1","150","D","13","D","80","D"
"20192","04011333","2","0","1","160","D","03","D","74","F"
"20192","04011363","3","0","1","150","D","13","D","200","D"
"20192","04011363","4","0","1","160","D","13","D","100","D"
"20192","04011393","3","0","1","150","D","13","D","60","D"
"20192","04011413","3","0","1","150","D","13","D","150","D"
"20192","04011413","4","0","1","160","D","01","D","110","D"
"20192","04011503","1","0","1","150","D","13","D","75","D"
"20192","04011523","15","0","1","170","D","03","D","80","D"
"20192","04011573","4","0","1","160","D","13","D","25","D"
"20192","04011603","5","0","1","170","D","02","D","200","D"
"20192","04011623","3","0","1","160","D","13","D","6","D"
"20192","04011633","2","0","1","150","D","13","D","200","D"
"20192","04011653","6","0","1","150","D","13","D","125","D"
"20192","04011693","3","0","1","130","D","02","D","250","D"
"20192","04011703","1","0","1","160","D","13","D","10","D"
"20192","04011743","6","0","1","170","D","01","D","44","D"
"20192","04011743","7","0","1","170","D","02","D","44","D"
"20192","04011753","6","0","1","150","D","13","D","10","D"
"20192","04011753","7","0","1","150","D","01","D","80","D"
"20192","04011753","8","0","1","150","D","02","D","150","D"
"20192","04011753","9","0","1","150","D","03","D","80","D"
"20192","04011843","5","0","1","170","D","03","D","25","D"
"20192","04011843","6","0","1","110","D","13","D","1137","D"
"20192","04011843","7","0","1","150","D","01","D","243","D"
"20192","04011843","8","0","1","150","D","02","D","60","D"
"20192","04011843","9","0","1","150","D","03","D","503","D"
"20192","04011843","10","0","2","150","D","01","D","517","D"
"20192","04011863","11","0","1","170","D","02","D","75","D"
"20192","04011863","12","0","1","160","D","03","D","15","D"
"20192","04012133","7","0","1","150","D","13","D","100","D"
"20192","04012173","3","0","1","160","D","13","D","100","D"
"20192","04012173","4","0","1","150","D","13","D","100","D"
"20192","04012183","5","0","1","150","D","13","D","690","D"
"20192","04012233","8","0","1","170","D","01","D","150","D"
"20192","04012233","9","0","1","170","D","01","D","50","D"
"20192","04012233","10","0","1","160","D","02","D","100","D"
"20192","04012313","7","0","1","150","D","13","D","500","D"
"20192","04012313","8","0","1","160","D","02","D","100","D"
"20192","04012313","9","0","1","160","D","03","D","175","D"
"20192","04012313","10","0","1","160","D","03","D","100","D"
"20192","04012313","11","0","2","170","D","01","D","100","D"
"20192","04012333","2","0","1","150","D","13","D","100","D"
"20192","04012353","2","0","1","160","D","02","D","100","D"
"20192","04012443","4","0","1","170","D","03","D","50","D"
"20192","04012443","5","0","1","170","D","03","D","50","D"
"20192","04012443","6","0","1","140","D","03","D","50","D"
"20192","04012473","4","0","1","160","D","03","D","50","D"
"20192","04012473","5","0","1","150","D","03","D","100","D"
"20192","04012513","2","0","1","150","D","13","D","10","D"
"20192","04012543","6","0","1","170","D","02","D","200","D"
"20192","04012543","7","0","1","160","D","13","D","20","D"
"20192","04012653","6","0","1","170","D","02","D","20","D"
"20192","04012653","7","0","1","150","D","13","D","380","D"
"20192","04012683","1","0","1","170","D","03","D","50","D"
"20192","04012693","14","0","1","160","D","01","D","100","D"
"20192","04012693","15","0","1","160","D","02","D","100","D"
"20192","04012753","7","0","1","100","D","13","D","150","D"
"20192","04012753","8","0","1","170","D","13","D","25","D"
"20192","04012833","6","0","1","150","D","13","D","35","D"
"20192","04012833","7","0","1","160","D","13","D","25","D"
"20192","04012853","1","0","1","100","D","03","D","60","D"
"20192","04012853","2","0","1","150","D","13","D","270","D"
"20192","04012913","1","0","2","170","D","01","D","50","D"
"20192","04012923","2","0","1","160","D","13","D","200","D"
"20192","04013013","3","0","1","170","D","03","D","600","D"
"20192","04013013","4","0","1","140","D","13","D","6","D"
"20192","04013013","5","0","1","160","D","13","D","20","D"
"20192","04013083","1","0","1","150","D","03","D","25","D"
"20192","04013193","2","0","1","150","D","13","D","400","D"
"20192","04013223","2","0","1","160","D","02","D","50","D"
"20192","04013253","4","0","1","150","D","13","D","200","D"
"20192","04013303","2","0","1","150","D","13","D","62","D"
"20192","04013313","1","0","1","150","D","13","D","80","D"
"20192","04013333","1","0","1","150","D","13","D","250","D"
"20192","04013333","2","0","1","160","D","03","D","100","D"
"20192","04013353","3","0","1","150","D","13","D","100","D"
"20192","04013403","3","0","1","150","D","13","D","40","D"
"20192","04013403","4","0","1","160","D","13","D","10","D"
"20192","04013423","1","0","1","150","D","13","D","100","D"
"20192","04013443","4","0","1","160","D","02","D","200","D"
"20192","04013513","4","0","1","170","D","03","D","600","D"
"20192","04013513","5","0","1","150","D","03","D","2100","D"
"20192","04013593","2","0","1","160","D","13","D","38","D"
"20192","04013643","2","0","1","170","D","03","D","150","D"
"20192","04013643","3","0","1","150","D","13","D","200","D"
"20192","04013733","5","0","1","150","D","01","D","205","F"
"20192","04013733","6","0","1","150","D","02","D","205","F"
"20192","04013733","7","0","1","150","D","03","D","205","F"
"20192","04013763","1","0","1","160","D","02","D","25","D"
"20192","04013763","2","0","1","160","D","03","D","25","D"
"20192","04013763","3","0","2","160","D","01","D","25","D"
"20192","04013793","10","0","1","170","D","13","D","50","D"
"20192","04013793","11","0","1","150","D","13","D","10","D"
"20192","04013813","3","0","1","150","D","13","D","450","D"
"20192","04013863","5","0","1","150","D","13","D","50","D"
"20192","04013873","1","0","1","150","D","13","D","50","D"
"20192","04014253","3","0","1","160","D","13","D","342","D"
"20192","04014413","8","0","1","170","D","02","D","100","D"
"20192","04014424","1","0","1","150","D","13","D","40","D"
"20192","04014513","2","0","1","170","D","03","D","150","D"
"20192","04014583","2","0","1","100","D","13","D","200","D"
"20192","04014583","3","0","1","170","D","03","D","160","D"
"20192","04014613","3","0","1","170","D","01","D","75","D"
"20192","04014613","4","0","1","170","D","02","D","25","D"
"20192","04014613","5","0","1","170","D","03","D","75","D"
"20192","04014613","6","0","1","140","D","02","D","15","D"
"20192","04014613","7","0","1","150","D","13","D","291","D"
"20192","04014613","8","0","2","140","D","01","D","45","D"
"20192","04014623","7","0","1","150","D","13","D","20","D"
"20192","04014633","3","0","1","170","D","02","D","200","D"
"20192","04014703","1","0","1","150","D","13","D","600","D"
"20192","04014783","1","0","1","150","D","13","D","440","D"
"20192","04014823","9","0","1","170","D","02","D","50","D"
"20192","04014823","10","0","1","150","D","13","D","3000","D"
"20192","04014873","2","0","1","170","D","13","D","38","D"
"20192","04014913","1","0","1","170","D","13","D","500","D"
"20192","04014983","2","0","1","130","D","13","D","5","D"
"20192","04015113","3","0","1","150","D","13","D","100","D"
"20192","04015113","4","0","1","160","D","13","D","15","D"
"20192","04015193","2","0","1","140","D","13","D","15","D"
"20192","04015203","9","0","1","170","D","13","D","100","D"
"20192","04015213","2","0","1","150","D","13","D","114","F"
"20192","04015223","4","0","1","150","D","02","D","50","D"
"20192","04015223","5","0","1","160","D","13","D","123","D"
"20192","04015253","1","0","1","170","D","01","D","100","D"
"20192","04015314","1","0","1","160","D","02","D","200","D"
"20192","04015443","2","0","1","100","D","13","D","250","D"
"20192","04015443","3","0","1","150","D","13","D","100","D"
"20192","04015483","4","0","1","150","D","13","D","300","D"
"20192","04015483","5","0","1","160","D","13","D","25","D"
"20192","04015603","11","0","1","170","D","01","D","50","D"
"20192","04015603","12","0","1","170","D","03","D","25","D"
"20192","04015603","13","0","1","140","D","01","D","5","D"
"20192","04015603","14","0","1","140","D","02","D","32","D"
"20192","04015603","15","0","1","140","D","03","D","75","D"
"20192","04015603","16","0","1","160","D","03","D","10","D"
"20192","04015643","2","0","1","150","D","01","D","90","D"
"20192","04015643","3","0","1","150","D","02","D","100","D"
"20192","04015643","4","0","1","150","D","03","D","100","D"
"20192","04015643","5","0","1","150","D","01","D","100","D"
"20192","04015643","6","0","1","150","D","03","D","40","D"
"20192","04015643","7","0","1","140","D","01","D","35","D"
"20192","04015723","5","0","1","150","D","13","D","100","D"
"20192","04015723","6","0","2","130","D","01","D","25","D"
"20192","04015873","5","0","1","130","D","03","D","150","D"
"20192","04015873","6","0","1","150","D","13","D","450","D"
"20192","04015873","7","0","1","150","D","13","D","250","D"
"20192","04015873","8","0","1","150","D","13","D","15","D"
"20192","04015873","9","0","1","150","D","02","D","25","D"
"20192","04015873","10","0","1","160","D","13","D","15","D"
"20192","04016073","4","0","1","160","D","13","D","25","D"
"20192","04016133","2","0","1","150","D","13","D","440","D"
"20192","04016133","3","0","1","160","D","02","D","40","D"
"20192","04016133","4","0","1","160","D","02","D","100","D"
"20192","04016133","5","0","1","160","D","02","D","100","D"
"20192","04016203","10","0","1","160","D","01","D","50","D"
"20192","04016263","3","0","1","100","D","13","D","100","D"
"20192","04016263","4","0","1","150","D","13","D","200","D"
"20192","04016263","5","0","1","160","D","13","D","25","D"
"20192","04016343","7","0","1","150","D","13","D","100","D"
"20192","04016393","5","0","1","160","D","13","D","30","D"
"20192","04016393","6","0","1","160","D","13","D","42","D"
"20192","04016523","5","0","1","160","D","03","D","75","D"
