"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","APPRPRYB","APPR_RYB","SRVCMOB","SRVCMOB_","REPAIRX","REPAIRX_","APPRPB1","APPRPB1_","APPRPB2","APPRPB2_","APPRPB3","APPRPB3_","APPRPB4","APPRPB4_","APPRPB5","APPRPB5_","APPRPB6","APPRPB6_","APPRPB7","APPRPB7_","APPRPB8","APPRPB8_","APPRPB9","EQBPURCH","APPRPB9_"
"20193","04173712","15","0","1","220","D","06","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04174362","4","0","1","100","D","04","D","200","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04174542","8","0","1","130","D","06","D","800","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04174672","7","0","1","110","D","05","D","62","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04174922","4","0","1","220","D","05","D","49","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04174922","5","0","1","220","D","06","D","49","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04174922","6","0","2","210","D","04","D","","H","110","D","200","D","100","D","","A","","A","","A","","A","","A","","","A"
"20193","04174922","6","1","2","110","D","04","D","13","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04174922","6","2","2","200","D","04","D","15","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04174922","6","3","2","100","D","04","D","21","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04175122","10","0","1","200","D","05","D","75","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04175122","11","0","1","110","D","06","D","75","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04175122","12","0","1","190","D","04","D","70","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04175122","13","0","1","190","D","05","D","70","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04175122","14","0","1","190","D","06","D","70","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04175122","15","0","2","110","D","04","D","70","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04175242","5","0","1","190","D","06","D","160","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04175262","12","0","1","200","D","06","D","500","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04175352","3","0","1","210","D","06","D","","H","210","D","130","D","","A","","A","","A","","A","","A","","A","","","A"
"20193","04175352","3","1","1","110","D","06","D","17","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04175352","3","2","1","130","D","06","D","25","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04175352","3","3","1","190","D","06","D","18","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04175492","3","0","1","190","D","04","D","47","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04175492","4","0","1","190","D","05","D","47","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04175492","5","0","1","190","D","06","D","47","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04175572","11","0","1","130","D","04","D","130","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04176062","14","0","1","190","D","06","D","120","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04176112","6","0","1","200","D","04","D","57","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04176112","7","0","1","200","D","05","D","57","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04176112","8","0","1","200","D","06","D","57","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04176122","3","0","1","110","D","05","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04176122","4","0","1","110","D","06","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04176122","5","0","2","110","D","04","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04176382","14","0","2","110","D","04","D","108","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04176822","7","0","1","190","D","04","D","38","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04176822","8","0","1","190","D","05","D","38","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04176822","9","0","1","190","D","06","D","38","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04176822","10","0","2","190","D","04","D","38","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04176862","7","0","1","190","D","06","D","127","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04176862","8","0","2","190","D","04","D","127","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04176892","2","0","1","200","D","04","D","44","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04176892","3","0","1","200","D","05","D","44","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04176892","4","0","1","200","D","06","D","44","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04176892","5","0","1","190","D","05","D","80","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04176912","8","0","1","120","D","06","D","300","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04176912","9","0","1","110","D","04","D","500","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04176972","8","0","1","200","D","06","D","600","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04177082","9","0","1","190","D","06","D","770","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04177082","10","0","1","190","D","06","D","138","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04177642","2","0","1","100","D","05","D","1000","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04178232","2","0","1","190","D","06","D","130","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04178432","5","0","1","190","D","05","D","120","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04178652","5","0","1","190","D","04","D","43","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04178652","6","0","1","190","D","05","D","43","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04178822","15","0","1","110","D","06","D","81","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04178822","16","0","1","220","D","05","D","96","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04179192","5","0","1","190","D","06","D","250","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04179242","9","0","1","190","D","04","D","195","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04179252","2","0","1","130","D","06","D","55","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04179712","3","0","1","190","D","06","D","161","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04179822","9","0","1","130","D","04","D","80","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04179872","10","0","1","190","D","06","D","66","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04179892","10","0","1","130","D","06","D","206","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04180042","10","0","1","190","D","05","D","55","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04180042","11","0","2","190","D","04","D","45","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04180262","9","0","1","190","D","06","D","130","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04180822","20","0","1","190","D","06","D","375","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04180822","21","0","1","200","D","04","D","275","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04180942","15","0","1","190","D","05","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04180962","1","0","2","130","D","04","D","130","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04181212","2","0","1","200","D","04","D","12","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04181212","3","0","1","200","D","05","D","12","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04181212","4","0","1","200","D","06","D","12","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04181332","7","0","1","110","D","06","D","70","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04181582","5","0","1","190","D","06","D","43","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04181872","12","0","1","200","D","06","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04181882","7","0","1","200","D","06","D","285","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04182002","7","0","1","130","D","06","D","64","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04182002","8","0","1","190","D","06","D","19","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04182062","6","0","1","110","D","05","D","121","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04182092","9","0","1","190","D","06","D","110","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04182152","7","0","1","110","D","06","D","280","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04182152","8","0","1","130","D","04","D","200","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04182152","9","0","1","130","D","05","D","160","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04182152","10","0","1","200","D","05","D","150","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04182202","10","0","1","220","D","05","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04182272","4","0","1","190","D","06","D","53","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04182522","3","0","2","190","D","04","D","65","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04182532","7","0","1","190","D","04","D","1140","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04182552","11","0","2","110","D","04","D","300","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04182582","7","0","1","190","D","04","D","129","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04182632","2","0","1","200","D","06","D","80","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04182722","7","0","1","190","D","05","D","68","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04182722","8","0","1","190","D","06","D","68","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04182722","9","0","2","190","D","04","D","64","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04183172","5","0","1","190","D","06","D","82","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04183302","5","0","1","190","D","07","D","55","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04183362","20","0","1","200","D","07","D","200","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04183672","10","0","1","110","D","06","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04183872","3","0","1","200","D","05","D","140","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04183892","3","0","2","110","D","05","D","300","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04183962","2","0","1","190","D","06","D","332","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04184012","24","0","1","190","D","05","D","150","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04184042","5","0","2","220","D","05","D","85","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20193","04184662","4","0","1","110","D","07","D","920","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
