"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","CLOTHYD","CLOTHYD_","CLSVGFTC","CLSV_FTC","CLOTHMOD","CLOT_MOD","CLSRVCX","CLSRVCX_","CLOTHD1","CLOTHD1_","CLOTHD2","CLOTHD2_","CLOTHD3","CLOTHD3_","CLOTHD4","CLOTHD4_","CLOTHD5","CLOTHD5_","CLOTHD6","CLOTHD6_","CLOTHD7","CLOTHD7_","CLOTHD8","CLOTHD8_","CLOTHD9","CLOTHD9_"
"20201","04292822","4","0","1","460","D","1","D","01","D","68","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04292992","4","0","1","480","D","1","D","02","D","330","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04293912","1","0","1","470","D","1","D","02","D","310","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04294442","11","0","1","450","D","1","D","01","D","30","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04294682","3","0","1","470","D","1","D","01","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04295622","12","0","1","480","D","1","D","12","D","250","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04295622","13","0","1","480","D","1","D","01","D","250","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04295622","14","0","1","480","D","1","D","02","D","250","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04295702","3","0","2","450","D","1","D","12","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04295722","3","0","2","460","D","1","D","12","D","15","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04296522","3","0","1","470","D","1","D","02","D","200","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04296992","14","0","2","470","D","1","D","12","D","19","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04297442","1","0","1","450","D","1","D","02","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04298322","7","0","1","450","D","1","D","01","D","60","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04298322","8","0","2","450","D","1","D","12","D","25","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04298382","8","0","1","470","D","1","D","12","D","32","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04298832","6","0","2","450","D","1","D","12","D","30","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04299152","6","0","2","450","D","1","D","12","D","30","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04299272","9","0","1","450","D","1","D","02","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04310241","7","0","1","470","D","1","D","11","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04310571","3","0","1","470","D","2","D","12","D","35","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04311421","8","0","1","460","D","1","D","10","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04311471","4","0","1","450","D","1","D","12","D","57","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04311681","18","0","1","450","D","1","D","12","D","35","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04311831","1","0","1","450","D","1","D","12","D","47","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04312011","6","0","1","470","D","1","D","11","D","10","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04312521","8","0","1","470","D","1","D","11","D","21","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04313611","12","0","1","450","D","1","D","10","D","66","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04313771","14","0","1","450","D","1","D","11","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04313771","15","0","1","450","D","1","D","10","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04313771","16","0","1","480","D","1","D","11","D","500","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04314791","5","0","1","470","D","1","D","11","D","60","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04315081","13","0","1","450","D","1","D","11","D","45","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04315134","4","0","1","450","D","1","D","10","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04315251","20","0","1","470","D","1","D","10","D","30","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04316061","4","0","1","450","D","1","D","10","D","60","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04316361","3","0","1","460","D","1","D","11","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04317021","6","0","1","470","D","1","D","11","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04317151","1","0","1","470","D","1","D","10","D","500","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04317961","4","0","1","450","D","1","D","12","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04318241","8","0","1","450","D","1","D","10","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04318781","11","0","1","470","D","1","D","11","D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04319901","2","0","1","450","D","1","D","11","D","110","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04319901","3","0","1","470","D","1","D","12","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04320291","3","0","1","460","D","1","D","10","D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04320661","1","0","1","450","D","1","D","12","D","80","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04321281","6","0","1","470","D","1","D","12","D","230","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04321431","4","0","1","460","D","1","D","11","D","90","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04321781","17","0","1","490","D","1","D","11","D","110","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04322441","3","0","1","470","D","1","D","12","D","6","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04322551","3","0","1","450","D","1","D","01","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04323111","9","0","1","470","D","1","D","11","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04323351","8","0","1","450","D","1","D","12","D","15","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04323731","6","0","1","450","D","1","D","12","D","22","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04323871","7","0","1","450","D","1","D","11","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04323911","16","0","1","470","D","1","D","11","D","200","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04324021","19","0","1","450","D","1","D","11","D","10","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04324021","20","0","1","470","D","1","D","11","D","8","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04324981","9","0","1","450","D","1","D","12","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04325431","6","0","1","470","D","1","D","12","D","8","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04325471","3","0","1","450","D","1","D","11","D","160","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04327181","5","0","1","450","D","1","D","01","D","80","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04327551","3","0","1","450","D","1","D","01","D","10","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04327641","13","0","1","470","D","1","D","01","D","85","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04328301","7","0","1","460","D","1","D","11","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04328301","8","0","1","470","D","1","D","12","D","30","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04328491","5","0","1","450","D","1","D","11","D","15","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04328691","13","0","1","450","D","1","D","11","D","31","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04328931","3","0","1","450","D","1","D","01","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04329521","11","0","1","450","D","1","D","11","D","80","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04329651","16","0","1","450","D","1","D","01","D","11","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04329791","4","0","1","470","D","1","D","01","D","9","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04330061","5","0","1","460","D","1","D","01","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04330501","5","0","1","470","D","1","D","11","D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04330831","4","0","1","470","D","1","D","11","D","206","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04331261","6","0","1","450","D","1","D","11","D","24","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
